SEASON,NAME,CLASS,CODE,URL,DUST,RATING,UPLOADER,DATE,FORMAT,TYPE,STYLE
16,Thijs’ Archon League W.2 Midrange Druid,Druid,AAEBAZICBt4FkAf5DIEOnhDWEQxA/gHtA9kEtAXmBbkGxAaYB+QI+A2QEAA=,https://www.hearthstonetopdecks.com/decks/thijs-archon-league-w-2-midrange-druid/,8440,5,Thijsnl,"July 12, 2015",Wild,Midrange,Tournament
16,Tiddler’s Archon League W.2 Patron Warrior,Warrior,AAEBAQcG0gLUBP8Hsgj5DNYRDBadArQCkAORA/wEjgWRBvEH+wyNDucRAA==,https://www.hearthstonetopdecks.com/decks/tiddlers-archon-league-w-2-patron-warrior/,4540,16,Tiddler Celestial,"July 12, 2015",Wild,Combo,Tournament
16,FrozenIce’s Archon League W.2 Face Hunter,Hunter,AAEBAR8E0gOvBOIH1BEN8gGhAqICqAK1A8kEkgWxCNsJ/gz1DfcN2w8A,https://www.hearthstonetopdecks.com/decks/frozenices-archon-league-w-2-face-hunter/,2820,6,FrozenIce,"July 12, 2015",Wild,Aggro,Tournament
16,Silentstorm’s Archon League W.2 Midrange Paladin,Paladin,AAEBAZ8FDKIC0gSABfQF+wX6BpAH+Qz7DOwP9Q+eEAncA88GsQiPCdkNgQ7qD+0PkBAA,https://www.hearthstonetopdecks.com/decks/silentstorms-archon-league-w-2-midrange-paladin/,8960,7,Silentstorm,"July 12, 2015",Wild,Midrange,Tournament
16,Reinhardt’s Season 16 Midrange Hunter,Hunter,AAEBAR8GjQGiAvoO2w+eENQRDKgCtQOHBOsHsQjbCe0J/gz1DfcNxA6QEAA=,https://www.hearthstonetopdecks.com/decks/reinhardts-season-16-midrange-hunter/,4400,35,Reinhardt,"July 14, 2015",Wild,Midrange,Ladder
16,Lothar’s Season 16 Malygos Hunter,Hunter,AAEBAR8I+wG0A/sE7Qn5DPsMuQ3WEQuNAbQCyQSuBrkG7Qb2B/4M9w31D9QRAA==,https://www.hearthstonetopdecks.com/decks/lothars-season-16-malygos-hunter/,6380,22,Lothar,"July 19, 2015",Wild,Midrange,Ladder
16,ErA’s Season 16 Control Mage,Mage,AAEBAf0ECPYCxQT5DLkNkA71D4kQ1hELTcABuwLLBJYF7Af7DPcNgQ6JDvwPAA==,https://www.hearthstonetopdecks.com/decks/eras-season-16-control-mage/,8300,71,ErA,"July 19, 2015",Wild,Control,Ladder
16,MrYagut’s Season 16 Aggro Mage,Mage,AAEBAf0EBk2iAosD7QW/CPoODKwBwAH7AbsClQOrBMsEkgWWBfoF+wz3DQA=,https://www.hearthstonetopdecks.com/decks/mryaguts-season-16-aggro-mage/,5000,27,MrYagut,"July 20, 2015",Wild,Aggro,Ladder
16,Sjow’s Season 16 Patron Warrior,Warrior,AAEBAQcEnQKRA5AH1hENFrQCkAPUBPwEjgWRBvEHsgj7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/sjows-season-16-patron-warrior/,4320,77,Sjow,"July 22, 2015",Wild,Combo,Ladder
16,JAB’s Season 16 Midrange Hunter,Hunter,AAEBAR8IRKICyQSKB/oOkBCeENQRC6gCtQOHBOsHsQjbCe0J/gz1DfcNxA4A,https://www.hearthstonetopdecks.com/decks/jabs-season-16-midrange-hunter/,4400,25,Jab,"July 23, 2015",Wild,Midrange,Ladder
16,MrYagut’s Season 16 Mech Priest,Priest,AAEBAa0GBNwBogL6DoUQDZAC5QTJBvIMjw6MD48PkA+UD9wP+A+DEJAQAA==,https://www.hearthstonetopdecks.com/decks/mryaguts-season-16-mech-priest/,3540,9,MrYagut,"July 25, 2015",Wild,Midrange,Ladder
16,Thijs’ Season 16 Midrange Taunt Druid,Druid,AAEBAZICCu0D3gXmBbkGkAf5DLkNgQ76DtYRCkD+AdkEtAXEBpgHiwjkCPgNkBAA,https://www.hearthstonetopdecks.com/decks/thijs-season-16-midrange-taunt-druid/,10340,27,Thijsnl,"July 27, 2015",Wild,Midrange,Ladder
16,Lifecoach’s Archon League W.2 Handlock Warlock,Warlock,AAEBAf0GCJMBogL2AvkMuQ3ZDZ4Q1hEL3QT7BfsGtgfhB40IxAjcCoEO9Q+tEAA=,https://www.hearthstonetopdecks.com/decks/lifecoachs-archon-league-w-2-handlock-warlock/,9740,21,Lifecoach,"July 12, 2015",Wild,Control,Tournament
16,Hotform’s Season 16 Hobgoblin Mech Shaman,Shaman,AAEBAaoICKIC4AL7BZMJ9Q2OEJcQnhAL7wH1Bf4F8Af7DIwPlA/UD4UQkBCYEAA=,https://www.hearthstonetopdecks.com/decks/hotforms-season-16-hobgoblin-mech-shaman/,3800,30,Hotform,"July 19, 2015",Wild,Aggro,Ladder
16,FrozenIce’s Archon League W.2 Oil Rogue,Rogue,AAEBAaIHBqUD1AXtBfoO9Q+QEAy0AcsDzQP2BJsFuQaIB4UIqAjdCIYJrxAA,https://www.hearthstonetopdecks.com/decks/frozenices-archon-league-w-2-oil-rogue/,5080,10,FrozenIce,"July 12, 2015",Wild,Combo,Tournament
17,Kolento’s ONOG TGT Dragon Priest,Priest,AAEBAa0GCJAC9geiCdEKuQ3+DdcTvBUL5QS5BskG0wryDI8P7hGCEukSiRSkFAA=,https://www.hearthstonetopdecks.com/decks/kolentos-onog-tgt-dragon-priest/,8520,16,Kolento,"August 31, 2015",Wild,Control,Tournament
17,MrYagut’s Grand Tournament Aggro Freeze Mage,Mage,AAEBAf0EBO0Fvwi6E+4TDawBwAH7AbsClQOrBMsE5gSSBZYF+wz3DYsUAA==,https://www.hearthstonetopdecks.com/decks/mryaguts-grand-tournament-aggro-freeze-mage/,3580,17,MrYagut,"August 27, 2015",Wild,Aggro,Ladder
17,Kitkatz’s TGT Season 17 Control Warrior,Warrior,AAEBAQcMS9ICxQSQB/8Hogn5DLkNnhDWEakVsBUJnQKRA6IE1ASRBvsMgQ6NDuUPAA==,https://www.hearthstonetopdecks.com/decks/kitkatzs-tgt-season-17-control-warrior/,15280,62,Kitkatz,"August 28, 2015",Wild,Control,Ladder
17,Eloise’s TGT Season 17 Discard Warlock Zoo,Warlock,AAEBAf0GAqIClBQOMPIB9wT7BeIGzgfZB8II9Q36DfARkRS/FMQUAA==,https://www.hearthstonetopdecks.com/decks/eloises-tgt-season-17-discard-warlock-zoo/,1520,48,Eloise,"August 28, 2015",Wild,Aggro,Ladder
17,Kripp’s TGT Dreadsteed Warlock,Warlock,AAEBAf0GCBeTBNsG9Q2CDvsOwg+eEAujAc4GsQjECMUJ+g2BDo4O3Q+QEIYWAA==,https://www.hearthstonetopdecks.com/decks/kripps-tgt-dreadsteed-warlock/,9680,160,Kripp,"August 28, 2015",Wild,Combo,Ladder
17,Firebat’s TGT Savage Midrange Druid,Druid,AAEBAZICAvoOnhAOQP4B7QPZBLQF5gW5BsQGmAfkCPgNkBDcFd4VAA==,https://www.hearthstonetopdecks.com/decks/firebats-tgt-savage-midrange-druid/,6640,31,Firebat,"August 31, 2015",Wild,Midrange,Ladder
17,Neviilz’s TGT Echo Giants Mage,Mage,AAEBAf0ECE2KAcUE+wb5DLkN1hHQEwvAAasEywTsB9wK9w2BDokOlQ/1D/wPAA==,https://www.hearthstonetopdecks.com/decks/neviilzs-tgt-echo-giants-mage/,9020,36,Neviilz,"August 31, 2015",Wild,Control,Ladder
17,Mryagut’s TGT Midrange Druid,Druid,AAEBAZICBrkGiwj5DLkNnhDWEQxA/gHtA9kEtAXmBcQGmAfkCPgNkBDeFQA=,https://www.hearthstonetopdecks.com/decks/mryaguts-tgt-midrange-druid/,8740,35,MrYagut,"August 31, 2015",Wild,Midrange,Ladder
17,Tom60229’s ONOG TGT Patron Warrior,Warrior,AAEBAQcEnQLSArII1hENFrQCkAORA9QE/ASOBZEG8Qf7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/tom60229s-onog-tgt-patron-warrior/,4280,2,Tom60229,"August 31, 2015",Wild,Combo,Tournament
17,Tom60229’s ONOG TGT Midrange Paladin,Paladin,AAEBAZ8FCqIC0gT0BfoGkAf5DLkN2Q2eEMgTCtwDzwaxCI8JgQ7qD+wP7Q+QEN8UAA==,https://www.hearthstonetopdecks.com/decks/tom60229s-onog-tgt-midrange-paladin/,Tweet,4,Tom60229,"August 31, 2015",Wild,Midrange,Tournament
17,Tom60229’s ONOG TGT Dragon Warlock,Warlock,AAEBAf0GCpMB8gGiArQDige2B84H2Q3WEfoUCrkGjQjECPkM3Q/1D60Q6BLpEokUAA==,https://www.hearthstonetopdecks.com/decks/tom60229s-onog-tgt-dragon-warlock/,7540,3,Tom60229,"August 31, 2015",Wild,Control,Tournament
17,Tom60229’s ONOG TGT Tempo Mage,Mage,AAEBAf0EBvYCtAS4CLwInhCMFAy7ApUDqwTmBJYFuQaHD4kP/g/jEfETixQA,https://www.hearthstonetopdecks.com/decks/tom60229s-onog-tgt-tempo-mage/,6400,22,Tom60229,"August 31, 2015",Wild,Tempo,Tournament
17,Gnimsh’s Grand Tournament Buff Druid,Druid,AAEBAZICBvcD+g6eENcTvBXcFQxA1QH+Ae0D2QTmBbkGkBCUFN4V3xXoFQA=,https://www.hearthstonetopdecks.com/decks/gnimshs-grand-tournament-buff-druid/,8260,20,Gnimsh,"August 27, 2015",Wild,Midrange,Ladder
17,Kolento’s ONOG TGT Secret Paladin,Paladin,AAEBAZ8FBOgB3AP1DaQVDYwBngHIBKcF9QXPBrEI9w2MDuoP7Q/YFKYVAA==,https://www.hearthstonetopdecks.com/decks/kolentos-onog-tgt-secret-paladin/,3960,11,Kolento,"August 31, 2015",Wild,Aggro,Tournament
17,Kolento’s ONOG TGT Face Hunter,Hunter,AAEBAR8ExwPiB5AQ1BEN8gGiAqgCtQPJBJIFsQjbCf4M9Q33DdsPuhMA,https://www.hearthstonetopdecks.com/decks/kolentos-onog-tgt-face-hunter/,1640,40,Kolento,"August 31, 2015",Wild,Aggro,Tournament
17,Trump’s ONOG TGT Control Warrior,Warrior,AAEBAQcOS9AC0gLFBJAH/weiCfkMuQ3lD54Q1hGwFcgVCJ0CkQOiBNQEkQb7DIEOjQ4A,https://www.hearthstonetopdecks.com/decks/trumps-onog-tgt-control-warrior/,18340,20,Trump,"August 31, 2015",Wild,Control,Tournament
17,Trump’s ONOG TGT Secret Paladin,Paladin,AAEBAZ8FAv4H9Q0OjAGeAfIByASnBfUFzwavB7EIjA7qD+0P2BSmFQA=,https://www.hearthstonetopdecks.com/decks/trumps-onog-tgt-secret-paladin/,2360,23,Trump,"August 31, 2015",Wild,Aggro,Tournament
17,Trump’s ONOG TGT Midrange Druid,Druid,AAEBAZICCLkG5Aj5DPoOnhDWEdwV6BULQP4B7QPZBLQF5gXEBpgH+A2QEN4VAA==,https://www.hearthstonetopdecks.com/decks/trumps-onog-tgt-midrange-druid/,8480,13,Trump,"August 31, 2015",Wild,Midrange,Tournament
17,Trump’s ONOG TGT Demon Handlock,Warlock,AAEBAf0GCpMBogL3BIkGtgf5DLkNwg+eENYRCt0E+wX7BuEHjQjECNwKjg71D60QAA==,https://www.hearthstonetopdecks.com/decks/trumps-onog-tgt-demon-handlock/,11280,18,Trump,"August 31, 2015",Wild,Control,Tournament
17,Pavel’s ONOG TGT Patron Warrior,Warrior,AAEBAQcC7gbWEQ4W+wGdArQCkAORA9QE/ASOBZEG8Qf7DI0O5xEA,https://www.hearthstonetopdecks.com/decks/pavels-onog-tgt-patron-warrior/,2720,9,Pavel,"August 31, 2015",Wild,Combo,Tournament
17,Pavel’s ONOG TGT Hybrid Hunter,Hunter,AAEBAR8ExwPrB/oOnhAN8gGoArUDhwSSBbEI2wntCf4M9Q33DZAQ1BEA,https://www.hearthstonetopdecks.com/decks/pavels-onog-tgt-hybrid-hunter/,4840,5,Pavel,"August 31, 2015",Wild,Midrange,Tournament
17,Pavel’s ONOG TGT Midrange Druid,Druid,AAEBAZICBpAH+Qy5DYEOnhDWEQxA/gHtA9kEtAXmBcQGmAeLCOQI+A2QEAA=,https://www.hearthstonetopdecks.com/decks/pavels-onog-tgt-midrange-druid/,10540,1,Pavel,"August 31, 2015",Wild,Midrange,Tournament
17,Pavel’s ONOG TGT Handlock Warlock,Warlock,AAEBAf0GCJMBiQbMCPkM+g6eEK0Q1hELogLdBPsF+wa2B+EHjQjECNwKgQ71DwA=,https://www.hearthstonetopdecks.com/decks/pavels-onog-tgt-handlock-warlock/,9800,4,Pavel,"August 31, 2015",Wild,Control,Tournament
17,Update: StrifeCro’s Grand Tournament Midrange Paladin,Paladin,AAEBAZ8FDKIC0gTzBfQF+wX6BoEO6w/sD/UPnhDIEwncA88GsQiPCdkN6g/tD5AQ3xQA,https://www.hearthstonetopdecks.com/decks/strifecros-grand-tournament-midrange-paladin/,6200,75,StrifeCro,"September 1, 2015",Wild,Midrange,Ladder
17,Kolento’s ONOG TGT Dragon Warrior,Warrior,AAEBAQcIS8UEsgiiCbkNgQ6eEMgVC5EDogSRBrkG/weNDuUP6BLpEokUxhUA,https://www.hearthstonetopdecks.com/decks/kolentos-onog-tgt-dragon-warrior/,10980,25,Kolento,"August 31, 2015",Wild,Control,Tournament
18,Hoej’s BlizzCon 2015 Qualifier Aggro Secrets Paladin,Paladin,AAEBAZ8FBKIC3APPBtgUDYwBngHIBKcF9QWvB7EI9Q2MDuoP7Q+QEKYVAA==,https://www.hearthstonetopdecks.com/decks/hoejs-blizzcon-2015-qualifier-aggro-secrets-paladin/,2300,46,Hoej,"September 20, 2015",Wild,Aggro,Tournament
18,Neirea’s BlizzCon 2015 Qualifier Handlock Warlock,Warlock,AAEBAf0GCPsFiQa2B/kMuQ36Dp4Q1hELkwGiAt0E+wbhB40IxAjcCoEO9Q+tEAA=,https://www.hearthstonetopdecks.com/decks/neireas-blizzcon-2015-qualifier-handlock-warlock/,11340,5,Neirea,"September 20, 2015",Wild,Control,Tournament
18,Neirea’s BlizzCon 2015 Qualifier Patron Warrior,Warrior,AAEBAQcEtAKQB/8H1hENFpADkQPUBPwEjgWRBvEHsgj7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/neireas-blizzcon-2015-qualifier-patron-warrior/,4280,1,Neirea,"September 20, 2015",Wild,Combo,Tournament
18,Neirea’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICCLkGkAeLCPkMuQ2eENYR3hULQP4B7QPZBLQF5gXEBpgH5Aj4DZAQAA==,https://www.hearthstonetopdecks.com/decks/neireas-blizzcon-2015-qualifier-midrange-druid/,10240,4,Neirea,"September 20, 2015",Wild,Midrange,Tournament
18,Jab’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICBrkGkAf5DIEOnhDWEQxA/gHtA9kEtAXmBcQGmAfkCPgNkBDeFQA=,https://www.hearthstonetopdecks.com/decks/jabs-blizzcon-2015-qualifier-midrange-druid/,8440,4,Jab,"September 20, 2015",Wild,Midrange,Tournament
18,SilentStorm’s BlizzCon 2015 Qualifier Control Priest,Priest,AAEBAa0GBskGognTCosPkA/8Ewwe7QGQAuUE9gfVCNIK8gyND5IP+xOWFAA=,https://www.hearthstonetopdecks.com/decks/silentstorms-blizzcon-2015-qualifier-control-priest/,7560,8,Silentstorm,"September 20, 2015",Wild,Control,Tournament
18,SilentStorm’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICBrkG+QyBDp4Q3hXoFQxA/gHtA9kEtAXmBcQGmAfkCPgNkBDcFQA=,https://www.hearthstonetopdecks.com/decks/silentstorms-blizzcon-2015-qualifier-midrange-druid/,5380,4,Silentstorm,"September 20, 2015",Wild,Midrange,Tournament
18,SilentStorm’s BlizzCon 2015 Qualifier Midrange Hunter,Hunter,AAEBAR8GogLrB/oO2w+eEMsUDKgCtQOHBLEI2wntCf4M9Q33DcQOkBD4EwA=,https://www.hearthstonetopdecks.com/decks/silentstorms-blizzcon-2015-qualifier-midrange-hunter/,4600,8,Silentstorm,"September 20, 2015",Wild,Midrange,Tournament
18,Hoej’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICCJAHiwj5DLkN+g6eENYR3hULQP4B7QPZBLQF5gXEBpgH5Aj4DZAQAA==,https://www.hearthstonetopdecks.com/decks/hoejs-blizzcon-2015-qualifier-midrange-druid/,11740,5,Hoej,"September 20, 2015",Wild,Midrange,Tournament
18,Hotform’s BlizzCon 2015 Qualifier Patron Warrior,Warrior,AAEBAQcE+wGQB7II1hENFpADkQPUBPwEjgWRBvEH/wf7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/hotforms-blizzcon-2015-qualifier-patron-warrior/,4280,1,Hotform,"September 20, 2015",Wild,Combo,Tournament
18,Maverick’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICBLkG+QyeENYRDUD+Ae0D2QS0BeYFxAaYB4sI5Aj4DZAQ3hUA,https://www.hearthstonetopdecks.com/decks/mavericks-blizzcon-2015-qualifier-midrange-druid/,7540,2,Maverick,"September 20, 2015",Wild,Midrange,Tournament
18,Zetalot’s Season 18 #1 EU Control Priest,Priest,AAEBAa0GCMkGognTCrkN2Q2LD5APsBULHu0BkALlBPYH1QjSCvIMjQ+SD/sTAA==,https://www.hearthstonetopdecks.com/decks/zetalots-season-18-1-eu-control-priest/,9120,110,Zetalot,"September 22, 2015",Wild,Control,Ladder
18,Maverick’s BlizzCon 2015 Qualifier Patron Warrior,Warrior,AAEBAQcEnQKQB7II1hENFpADkQPUBPwEjgWRBvEH/wf7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/mavericks-blizzcon-2015-qualifier-patron-warrior/,4280,2,Maverick,"September 20, 2015",Wild,Combo,Tournament
18,Strelzik’s BlizzCon 2015 Qualifier Tempo Mage,Mage,AAEBAf0ECLQEuQa4CPoOghCeENYR7RMLwwG7ApUDqwTmBJYFvAj3DYkP/g/jEQA=,https://www.hearthstonetopdecks.com/decks/strelziks-blizzcon-2015-qualifier-tempo-mage/,7440,17,Strelzik,"September 21, 2015",Wild,Tempo,Tournament
18,Strelzik’s BlizzCon 2015 Qualifier Control Warrior,Warrior,AAEBAQcKS9AC0gLFBJAHogn5DLkNnhCwFQqdApEDogTUBJEG/wf7DIEOjQ7lDwA=,https://www.hearthstonetopdecks.com/decks/strelziks-blizzcon-2015-qualifier-control-warrior/,15240,19,Strelzik,"September 21, 2015",Wild,Control,Tournament
18,Strelzik’s BlizzCon 2015 Qualifier Midrange Druid,Druid,AAEBAZICCLkG5Aj5DPoOnhDWEdwV6BULQP4B7QPZBLQF5gXEBpgH+A2QEN4VAA==,https://www.hearthstonetopdecks.com/decks/strelziks-blizzcon-2015-qualifier-midrange-druid/,8480,9,Strelzik,"September 21, 2015",Wild,Midrange,Tournament
18,Orange’s Abios GT Dragon Priest,Priest,AAEBAa0GCJcCogmLD48PkA/8E/oU+xQLkALlBLkGyQbTCvIM7hHoEukSiRSkFAA=,https://www.hearthstonetopdecks.com/decks/oranges-abios-gt-dragon-priest/,10320,25,Orange,"September 27, 2015",Wild,Midrange,Tournament
18,Orange’s Abios GT Tempo Mage,Mage,AAEBAf0EBOwHuAieEPITDcMBuwKVA7QE5gSWBbkG9w2HD4kPkBDjEYsUAA==,https://www.hearthstonetopdecks.com/decks/oranges-abios-gt-tempo-mage/,5960,14,Orange,"September 27, 2015",Wild,Tempo,Tournament
18,Orange’s Abios GT Midrange Druid,Druid,AAEBAZICBPkMuQ2eENYRDUD+Ae0D2QS0BeYFuQbEBpgH5Aj4DZAQ3hUA,https://www.hearthstonetopdecks.com/decks/oranges-abios-gt-midrange-druid/,8440,31,Orange,"September 27, 2015",Wild,Midrange,Tournament
18,JustSaiyan’s Season 18 Midrange Dragon Warrior,Warrior,AAEBAQcG0gL5DPsM+g6eEPoUDJEDkQa5BrIIjQ6QENER6BLpEokUqRXGFQA=,https://www.hearthstonetopdecks.com/decks/justsaiyans-season-18-midrange-dragon-warrior/,8600,13,Justsaiyan,"September 30, 2015",Wild,Midrange,Ladder
18,Update: Brian Kibler’s Season 18 Fireworks Mage,Mage,AAEBAf0EDE20A78DqwTmBOwHuAiJDvUP/A/WEfITCbsCiwOWBbkG9w2BDuMR7ROMFAA=,https://www.hearthstonetopdecks.com/decks/brian-kiblers-season-18-fireworks-mage/,8240,44,Brian Kibler,"October 5, 2015",Wild,Control,Ladder
18,Jab’s BlizzCon 2015 Qualifier Patron Warrior,Warrior,AAEBAQcEnQK0ApED1hENFpAD1AT8BI4FkQbxB/8Hsgj7DI0OkA7nEQA=,https://www.hearthstonetopdecks.com/decks/jabs-blizzcon-2015-qualifier-patron-warrior/,2720,0,Jab,"September 20, 2015",Wild,Combo,Tournament
18,Maverick’s BlizzCon 2015 Qualifier Handlock Warlock,Warlock,AAEBAf0GCIkGtgf5DLkNgQ76Dp4Q1hELkwGiAt0E+wX7BuEHjQjECNwK9Q+tEAA=,https://www.hearthstonetopdecks.com/decks/mavericks-blizzcon-2015-qualifier-handlock-warlock/,11340,14,Maverick,"September 20, 2015",Wild,Control,Tournament
18,Jab’s BlizzCon 2015 Qualifier Midrange Hunter,Hunter,AAEBAR8GogLJBPoOkBCeENQRDKgCtQOHBOsHsQjbCe0J/gz1DfcNxA66EwA=,https://www.hearthstonetopdecks.com/decks/jabs-blizzcon-2015-qualifier-midrange-hunter/,4440,8,Jab,"September 20, 2015",Wild,Midrange,Tournament
18,Hoej’s BlizzCon 2015 Qualifier Midrange Hunter,Hunter,AAEBAR8M8gGiAscDhwSXCNsK/gz6DtsPkBCeENQRCagCtQPrB7EI2wntCfUN9w3EDgA=,https://www.hearthstonetopdecks.com/decks/hoejs-blizzcon-2015-qualifier-midrange-hunter/,4760,-7,Hoej,"September 20, 2015",Wild,Midrange,Tournament
19,Xixo’s HS Arena Invitational Freeze Mage,Mage,AAEBAf0ECMUE7QXsB7gI+wz1D/wP1hELigGsAcAB+wG7AskDqwTLBO0ElgX3DQA=,https://www.hearthstonetopdecks.com/decks/xixos-hs-arena-invitational-freeze-mage/,8640,8,Xixo,"October 26, 2015",Wild,Control,Tournament
19,Xixo’s HS Arena Invitational Aggro Druid,Druid,AAEBAZICBO0D+g6eENwVDUD+AdkEkgW0BeYFsQj4Db4PkBDeFd8V6BUA,https://www.hearthstonetopdecks.com/decks/xixos-hs-arena-invitational-aggro-druid/,6300,14,Xixo,"October 26, 2015",Wild,Aggro,Tournament
19,Mryagut’s Season 19 Midrange Bloodlust Shaman,Shaman,AAEBAaoICPsF/wWKB/kM+g6QEJ4Q0RMLvQHuAe8B9QT+BbkG8AeTCdkN9Q36DQA=,https://www.hearthstonetopdecks.com/decks/mryaguts-season-19-midrange-bloodlust-shaman/,4780,43,MrYagut,"October 11, 2015",Wild,Midrange,Ladder
19,StrifeCro’s Season 19 Pirate Rogue,Rogue,AAEBAaIHBqUDyAOoCJ4QrxDFFQy0AcsDqAXUBbkG7gaIB+cH3Qj7D5sV0BUA,https://www.hearthstonetopdecks.com/decks/strifecros-season-19-pirate-rogue/,6820,50,StrifeCro,"October 11, 2015",Wild,Midrange,Ladder
19,JJ102’s Season 19 Dragon Shaman,Shaman,AAEBAaoICMUE7QWiCfkM9Q+eELQUuhQLvQHvAfUE/gX/BbkG2Q2QEOgS6RKJFAA=,https://www.hearthstonetopdecks.com/decks/jj102s-season-19-dragon-shaman/,10140,13,SuperJJ,"October 14, 2015",Wild,Control,Ladder
19,Surrender’s Season 19 NEW Patron Warrior,Warrior,AAEBAQcG0gLuBoEO+g6eENYRDBaQA5ED1AT8BJEGsgj7DI0OkA6QEOcRAA==,https://www.hearthstonetopdecks.com/decks/surrenders-season-19-new-patron-warrior/,7500,66,Surrender,"October 15, 2015",Wild,Combo,Ladder
19,TINGoT0NG’s Season 19 Cycle Rogue,Rogue,AAEBAaIHCLICpQPtBYgHhgmeEJsVzxULtAHJAZwCywPNA5sF1AW5BqgI3QivEAA=,https://www.hearthstonetopdecks.com/decks/tingot0ngs-season-19-cycle-rogue/,6160,14,TINGoT0NG,"October 17, 2015",Wild,Combo,Ladder
19,Silentstorm’s Season 19 Midrange Paladin,Paladin,AAEBAZ8FDNIE9AX6BpAHrwexCPkM2Q3rD+wPnhDfFAmiAtwD+wXPBo8JgQ7qD+0PkBAA,https://www.hearthstonetopdecks.com/decks/silentstorms-season-19-midrange-paladin/,7720,23,Silentstorm,"October 18, 2015",Wild,Midrange,Ladder
19,StanCifka’s StarLadder S.1 Finals Freeze Mage,Mage,AAEBAf0EBu0F7Ae4CIEO9Q/WEQyKAawBwAH7AbsCyQOrBMsE7QSWBfcNiQ4A,https://www.hearthstonetopdecks.com/decks/stancifkas-starladder-s-1-finals-freeze-mage/,7140,6,StanCifka,"October 19, 2015",Wild,Control,Tournament
19,StanCifka’s StarLadder S.1 Finals Demon Handlock,Warlock,AAEBAf0GCJMB9wSJBrYH+g7CD/UP1hELogLdBPsF+wbhB40IxAjcCvkMjg6tEAA=,https://www.hearthstonetopdecks.com/decks/stancifkas-starladder-s-1-finals-demon-handlock/,10080,12,StanCifka,"October 19, 2015",Wild,Control,Tournament
19,StanCifka’s StarLadder S.1 Finals Midrange Druid,Druid,AAEBAZICBsQGkAf5DPoOnhDWEQxA/gHtA9kEtAXmBbkGmAfkCPgNkBDeFQA=,https://www.hearthstonetopdecks.com/decks/stancifkas-starladder-s-1-finals-midrange-druid/,10000,15,StanCifka,"October 19, 2015",Wild,Midrange,Tournament
19,StanCifka’s StarLadder S.1 Finals Control Warrior,Warrior,AAEBAQcI0ALSApAHsgi5DYEOnhCwFQtLnQKRA6IE1ASRBv8H+Qz7DI0O5Q8A,https://www.hearthstonetopdecks.com/decks/stancifkas-starladder-s-1-finals-control-warrior/,12780,18,StanCifka,"October 19, 2015",Wild,Control,Tournament
19,StrifeCro’s Season 19 Control Warrior,Warrior,AAEBAQcMS9AC0gLFBP8Hogn5DLkN5Q+QEJ4QsBUJkQOiBNQEkQayCPsMgQ6NDqkVAA==,https://www.hearthstonetopdecks.com/decks/strifecros-season-19-control-warrior/,13660,34,StrifeCro,"October 20, 2015",Wild,Control,Ladder
19,Thijs’ Season 19 Hybrid Hunter,Hunter,AAEBAR8GogKHBMkE/gz6DtQRDPIBqAK1A5IFsQjbCe0J9Q33DdsPkBC6EwA=,https://www.hearthstonetopdecks.com/decks/thijs-season-19-hybrid-hunter/,2900,162,Thijsnl,"October 11, 2015",Wild,Midrange,Ladder
19,Xixo’s HS Arena Invitational Midrange Patron Warrior,Warrior,AAEBAQcGnQLSArIIkA76Dp4QDBaQA5ED1AT8BI4FkQbuBvsMjQ6QEOcRAA==,https://www.hearthstonetopdecks.com/decks/xixos-hs-arena-invitational-midrange-patron-warrior/,6000,11,Xixo,"October 26, 2015",Wild,Midrange,Tournament
19,Xixo’s Season 19 Midrange Patron Warrior,Warrior,AAEBAQcG+wGdAtICsgj6Dp4QDBaQA5ED1AT8BI4FkQbuBvsMjQ6QEOcRAA==,https://www.hearthstonetopdecks.com/decks/xixos-season-19-new-patron-warrior/,6000,23,Xixo,"October 21, 2015",Wild,Combo,Ladder
19,TwoBiers’ HS Arena Invitational Midrange Paladin,Paladin,AAEBAZ8FDqIC0gT0BfsF+gaQB/kMuQ3ZDfoO6w/1D54QsBUI3APPBrEIjwnqD+wP7Q+QEAA=,https://www.hearthstonetopdecks.com/decks/twobiers-hs-arena-invitational-midrange-paladin/,12680,8,TwoBiers,"October 26, 2015",Wild,Midrange,Tournament
19,TwoBiers’ HS Arena Invitational Midrange Hunter,Hunter,AAEBAR8IxwOQB+sHsQjEDvoOnhDKFAuNAagCtQOHBNsJ7Qn+DPcNkBDUEcsUAA==,https://www.hearthstonetopdecks.com/decks/twobiers-hs-arena-invitational-midrange-hunter/,7820,10,TwoBiers,"October 26, 2015",Wild,Midrange,Tournament
